frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
403,7,3,3,10,10,0.7123385608196259,11.713276151567698
404,7,5,2,9,12,0.6889839892586073,11.498837731778622
405,7,3,2,9,10,0.7246576726436615,10.368683841079473
406,7,5,2,9,12,0.6507968778411547,10.867418721318245
407,7,3,2,9,10,0.7159134060144424,11.07955165207386
408,7,2,2,9,9,0.7512757778167725,10.303770191967487
409,7,5,2,9,12,0.6590453311800957,10.048788040876389
410,7,3,2,9,10,0.7253402829170227,10.432688053697348
411,7,3,2,9,10,0.7254013568162918,11.299226898699999
412,7,3,2,9,10,0.7115865677595139,9.585971012711525
413,9,3,1,10,12,0.6356592103838921,10.313301347196102
414,8,3,2,10,11,0.6993868974122134,11.873973067849874
415,8,2,2,10,10,0.7178323030471802,10.099093895405531
416,7,6,2,9,13,0.6114122225688055,9.502617176622152
417,7,6,2,9,13,0.6113412563617413,12.339239940047264
418,7,6,2,9,13,0.6275862317818862,10.336851235479116
419,7,4,2,9,11,0.6752164309675043,10.14285534620285
420,7,6,2,9,13,0.6010010265387021,10.036303661763668
421,8,2,2,10,10,0.6894710302352905,10.282964911311865
422,7,3,3,10,10,0.694252097606659,9.844999760389328
423,8,3,2,10,11,0.6433242423967882,9.939306881278753
424,8,2,2,10,10,0.6789921373128891,10.56303782388568
425,8,3,2,10,11,0.6555646359920502,11.424251832067966
426,8,4,3,11,12,0.6049702763557434,10.620396118611097
427,8,5,2,10,13,0.6151117155185113,11.544523295015097
428,8,2,4,12,10,0.729829877614975,11.593176051974297
429,8,4,4,12,12,0.6621815264225006,11.028424836695194
430,8,4,4,12,12,0.6645713845888773,11.416586115956306
431,8,3,3,11,11,0.6674846546216444,9.76812606677413
432,8,7,3,11,15,0.5919881602128346,10.255929082632065
433,9,5,1,10,14,0.6244307181664875,11.324900202453136
434,9,9,1,10,18,0.5599010288715363,9.611982852220535
435,8,9,2,10,17,0.5701302763293771,10.126268956810236
436,6,9,2,8,15,0.6165366669495901,12.313476763665676
437,7,8,1,8,15,0.5808380325635274,11.5301962941885
438,6,6,3,9,12,0.6596585238973299,10.267183650285006
439,6,6,2,8,12,0.6573856050769488,11.019770056009293
440,6,4,2,8,10,0.6969653487205505,12.11105939000845
441,5,6,2,7,11,0.7035354971885681,12.112285941839218
442,6,5,1,7,11,0.6846410686319525,10.450805071741343
443,8,4,0,8,12,0.6486802026629448,11.141576804220676
