frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
264,11,2,8,19,13,0.5433668310825641,15.84378071129322
265,11,3,8,19,14,0.5435028097459248,12.611707206815481
266,9,1,11,20,10,0.6495372205972672,11.147629003971815
267,9,2,11,20,11,0.6312163011594252,12.005892116576433
268,10,3,9,19,13,0.5630331452076252,10.419537778943777
269,10,1,10,20,11,0.6359056613662026,12.08274532109499
270,9,3,10,19,12,0.5988657797376314,9.822261985391378
271,8,2,11,19,10,0.6679653823375702,10.976058896631002
272,10,2,10,20,12,0.6070387611786524,9.467897936701775
273,9,2,10,19,11,0.6403043649413369,10.105420835316181
274,9,1,10,19,10,0.6729213058948517,12.831998988986015
275,8,2,12,20,10,0.6573393642902374,11.737741995602846
276,8,4,12,20,12,0.6155379563570023,10.823969263583422
277,8,2,12,20,10,0.6402226865291596,10.381306987255812
278,9,2,11,20,11,0.6387079060077667,12.056777719408274
279,8,3,11,19,11,0.6287878291173414,12.102741282433271
280,8,4,10,18,12,0.5868432397643725,9.393891785293818
281,8,3,10,18,11,0.633536392992193,10.898951906710863
282,8,4,9,17,12,0.5963998114069303,10.837269946932793
283,8,5,9,17,13,0.5837562221747178,12.317894957959652
284,9,3,8,17,12,0.5798642014463743,10.518894996494055
285,8,2,9,17,10,0.6238578736782074,9.397407993674278
286,8,3,9,17,11,0.6059061668135903,10.054088197648525
287,8,3,9,17,11,0.6283740238709883,10.408275295048952
288,9,2,8,17,11,0.6149146096272902,9.341072756797075
289,8,3,9,17,11,0.6245453953742981,11.591217014938593
290,10,2,8,18,12,0.6075426638126373,10.92900475487113
291,9,3,10,19,12,0.582797646522522,11.48815592750907
292,9,3,9,18,12,0.5973906765381495,10.92977775260806
293,8,3,10,18,11,0.6199142689054663,10.41765883564949
294,9,3,9,18,12,0.619599737226963,11.202552821487188
295,9,4,9,18,13,0.5798409627034113,13.741081114858389
296,8,3,10,18,11,0.6357681859623302,11.709321290254593
297,8,4,9,17,12,0.6307390183210373,10.68361522629857
298,8,4,9,17,12,0.6621141483386358,9.979357942938805
299,8,5,9,17,13,0.63685797728025,10.119940154254436
300,9,3,9,18,12,0.6746605783700943,10.399262886494398
301,9,4,9,18,13,0.6719030371079078,10.652984026819468
302,9,3,9,18,12,0.7046930765112241,10.468715336173773
303,9,4,9,18,13,0.6734581062426934,9.413927793502808
304,10,2,9,19,12,0.6889008829991022,11.435264255851507
305,10,3,9,19,13,0.678154665690202,10.193574707955122
306,10,3,9,19,13,0.6963347173654116,12.609807774424553
307,10,2,9,19,12,0.7230379631121954,10.523400735110044
308,10,3,8,18,13,0.7179612081784469,9.32687520980835
309,10,3,9,19,13,0.7169953194948343,11.26022171229124
310,9,3,10,19,12,0.7263732726375262,11.715580243617296
311,10,4,8,18,14,0.6807620227336884,9.752694051712751
312,10,3,8,18,13,0.7173067973210261,10.171831585466862
